5 5 32 81
0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0	1	3 0 0 0 0 	2 1 0 1 2 
1 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 10 0 10 0 10 0 10 0 10 0 10 0 10 0 10 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 10 0 10 0 10 0 10 0 10 0 10 0 10 0 10 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 	0	2	2 3 0 0 0 	1 0 0 1 2 
2 5 1 11 1 5 1 11 1 11 1 11 1 11 1 11 1 6 1 12 1 6 1 12 1 12 1 12 1 12 1 12 1 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 9 0 14 0 9 0 14 0 14 0 14 0 14 0 14 0 10 0 15 0 10 0 15 0 15 0 15 0 15 0 15 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 5 1 11 1 5 1 11 1 11 1 11 1 11 1 11 1 6 1 12 1 6 1 12 1 12 1 12 1 12 1 12 1 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 9 0 14 0 9 0 14 0 14 0 14 0 14 0 14 0 10 0 15 0 10 0 15 0 15 0 15 0 15 0 15 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 	0	2	2 3 0 0 0 	1 0 0 1 1 
3 6 1 12 1 6 1 12 1 12 1 12 1 12 1 12 1 16 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 17 0 17 0 17 0 17 0 17 0 17 0 17 0 17 0 10 0 15 0 10 0 15 0 15 0 15 0 15 0 15 0 18 0 18 0 18 0 18 0 18 0 18 0 18 0 18 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 6 1 12 1 6 1 12 1 12 1 12 1 12 1 12 1 16 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 7 0 13 0 7 0 13 0 13 0 13 0 13 0 13 0 17 0 17 0 17 0 17 0 17 0 17 0 17 0 17 0 10 0 15 0 10 0 15 0 15 0 15 0 15 0 15 0 18 0 18 0 18 0 18 0 18 0 18 0 18 0 18 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 	0	3	2 3 4 0 0 	1 0 0 0 1 
4 4 1 5 1 19 0 20 0 5 1 5 1 20 0 20 0 6 1 6 1 21 0 21 0 6 1 6 1 21 0 21 0 7 0 7 0 22 0 22 0 7 0 7 0 22 0 22 0 7 0 7 0 22 0 22 0 7 0 7 0 22 0 22 0 8 0 9 0 23 0 24 0 9 0 9 0 24 0 24 0 10 0 10 0 25 0 25 0 10 0 10 0 25 0 25 0 1 0 1 0 4 0 4 0 1 0 1 0 4 0 4 0 1 0 1 0 4 0 4 0 1 0 1 0 4 0 4 0 19 0 20 0 19 0 20 0 20 0 20 0 20 0 20 0 21 0 21 0 21 0 21 0 21 0 21 0 21 0 21 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 22 0 23 0 24 0 23 0 24 0 24 0 24 0 24 0 24 0 25 0 25 0 25 0 25 0 25 0 25 0 25 0 25 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 	0	3	1 2 3 0 0 	0 0 0 1 2 
5 5 1 11 1 20 0 26 0 11 1 11 1 26 0 26 0 6 1 12 1 21 0 27 0 12 1 12 1 27 0 27 0 7 0 13 0 22 0 28 0 13 0 13 0 28 0 28 0 7 0 13 0 22 0 28 0 13 0 13 0 28 0 28 0 9 0 14 0 24 0 29 0 14 0 14 0 29 0 29 0 10 0 15 0 25 0 30 0 15 0 15 0 30 0 30 0 1 0 2 0 4 0 5 0 2 0 2 0 5 0 5 0 1 0 2 0 4 0 5 0 2 0 2 0 5 0 5 0 20 0 26 0 20 0 26 0 26 0 26 0 26 0 26 0 21 0 27 0 21 0 27 0 27 0 27 0 27 0 27 0 22 0 28 0 22 0 28 0 28 0 28 0 28 0 28 0 22 0 28 0 22 0 28 0 28 0 28 0 28 0 28 0 24 0 29 0 24 0 29 0 29 0 29 0 29 0 29 0 25 0 30 0 25 0 30 0 30 0 30 0 30 0 30 0 4 0 5 0 4 0 5 0 5 0 5 0 5 0 5 0 4 0 5 0 4 0 5 0 5 0 5 0 5 0 5 0 	0	3	1 2 3 0 0 	0 0 0 1 1 
6 6 1 12 1 21 0 27 0 12 1 12 1 27 0 27 0 16 0 16 0 31 0 31 0 16 0 16 0 31 0 31 0 7 0 13 0 22 0 28 0 13 0 13 0 28 0 28 0 17 0 17 0 32 0 32 0 17 0 17 0 32 0 32 0 10 0 15 0 25 0 30 0 15 0 15 0 30 0 30 0 18 0 18 0 33 0 33 0 18 0 18 0 33 0 33 0 1 0 2 0 4 0 5 0 2 0 2 0 5 0 5 0 3 0 3 0 6 0 6 0 3 0 3 0 6 0 6 0 21 0 27 0 21 0 27 0 27 0 27 0 27 0 27 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 22 0 28 0 22 0 28 0 28 0 28 0 28 0 28 0 32 0 32 0 32 0 32 0 32 0 32 0 32 0 32 0 25 0 30 0 25 0 30 0 30 0 30 0 30 0 30 0 33 0 33 0 33 0 33 0 33 0 33 0 33 0 33 0 4 0 5 0 4 0 5 0 5 0 5 0 5 0 5 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 	0	4	1 2 3 4 0 	0 0 0 0 1 
7 1 1 2 1 4 1 5 1 2 1 2 1 5 1 5 1 3 1 3 1 6 1 6 1 3 1 3 1 6 1 6 1 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 1 1 2 1 4 1 5 1 2 1 2 1 5 1 5 1 3 1 3 1 6 1 6 1 3 1 3 1 6 1 6 1 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 0 0 0 0 7 0 7 0 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 	0	1	3 0 0 0 0 	1 1 0 1 2 
8 23 1 24 1 23 1 24 1 24 1 24 1 24 1 24 1 25 1 25 1 25 1 25 1 25 1 25 1 25 1 25 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 23 1 24 1 23 1 24 1 24 1 24 1 24 1 24 1 25 1 25 1 25 1 25 1 25 1 25 1 25 1 25 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 	0	1	2 0 0 0 0 	1 0 1 2 3 
9 24 1 29 1 24 1 29 1 29 1 29 1 29 1 29 1 25 1 30 1 25 1 30 1 30 1 30 1 30 1 30 1 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 24 1 29 1 24 1 29 1 29 1 29 1 29 1 29 1 25 1 30 1 25 1 30 1 30 1 30 1 30 1 30 1 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 4 1 5 1 4 1 5 1 5 1 5 1 5 1 5 1 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 8 0 9 0 8 0 9 0 9 0 9 0 9 0 9 0 	0	1	2 0 0 0 0 	1 0 1 2 2 
