5 5 32 81
0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0	1	4 0 0 0 0 	3 2 1 0 1 
1 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 	0	2	3 4 0 0 0 	2 1 0 0 1 
2 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 7 0 10 0 7 0 10 0 10 0 10 0 10 0 10 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 7 0 10 0 7 0 10 0 10 0 10 0 10 0 10 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 7 0 10 0 7 0 10 0 10 0 10 0 10 0 10 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 7 0 10 0 7 0 10 0 10 0 10 0 10 0 10 0 1 0 2 0 1 0 2 0 2 0 2 0 2 0 2 0 	0	3	3 4 5 0 0 	2 1 0 0 0 
3 11 1 12 1 11 1 12 1 12 1 12 1 12 1 12 1 13 0 13 0 13 0 13 0 13 0 13 0 13 0 13 0 14 0 15 0 14 0 15 0 15 0 15 0 15 0 15 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 17 0 18 0 17 0 18 0 18 0 18 0 18 0 18 0 19 0 19 0 19 0 19 0 19 0 19 0 19 0 19 0 20 0 21 0 20 0 21 0 21 0 21 0 21 0 21 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 11 1 12 1 11 1 12 1 12 1 12 1 12 1 12 1 13 0 13 0 13 0 13 0 13 0 13 0 13 0 13 0 14 0 15 0 14 0 15 0 15 0 15 0 15 0 15 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 16 0 17 0 18 0 17 0 18 0 18 0 18 0 18 0 18 0 19 0 19 0 19 0 19 0 19 0 19 0 19 0 19 0 20 0 21 0 20 0 21 0 21 0 21 0 21 0 21 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 	0	3	2 3 4 0 0 	1 0 0 0 1 
4 12 1 22 0 12 1 22 0 22 0 22 0 22 0 22 0 13 0 23 0 13 0 23 0 23 0 23 0 23 0 23 0 15 0 24 0 15 0 24 0 24 0 24 0 24 0 24 0 16 0 25 0 16 0 25 0 25 0 25 0 25 0 25 0 18 0 26 0 18 0 26 0 26 0 26 0 26 0 26 0 19 0 27 0 19 0 27 0 27 0 27 0 27 0 27 0 21 0 28 0 21 0 28 0 28 0 28 0 28 0 28 0 3 0 4 0 3 0 4 0 4 0 4 0 4 0 4 0 12 1 22 0 12 1 22 0 22 0 22 0 22 0 22 0 13 0 23 0 13 0 23 0 23 0 23 0 23 0 23 0 15 0 24 0 15 0 24 0 24 0 24 0 24 0 24 0 16 0 25 0 16 0 25 0 25 0 25 0 25 0 25 0 18 0 26 0 18 0 26 0 26 0 26 0 26 0 26 0 19 0 27 0 19 0 27 0 27 0 27 0 27 0 27 0 21 0 28 0 21 0 28 0 28 0 28 0 28 0 28 0 3 0 4 0 3 0 4 0 4 0 4 0 4 0 4 0 	0	4	2 3 4 5 0 	1 0 0 0 0 
5 16 1 25 1 16 1 25 1 25 1 25 1 25 1 25 1 29 0 29 0 29 0 29 0 29 0 29 0 29 0 29 0 16 1 25 1 16 1 25 1 25 1 25 1 25 1 25 1 29 0 29 0 29 0 29 0 29 0 29 0 29 0 29 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 16 1 25 1 16 1 25 1 25 1 25 1 25 1 25 1 29 0 29 0 29 0 29 0 29 0 29 0 29 0 29 0 16 1 25 1 16 1 25 1 25 1 25 1 25 1 25 1 29 0 29 0 29 0 29 0 29 0 29 0 29 0 29 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 	0	1	4 0 0 0 0 	2 1 1 0 1 
6 20 1 21 1 20 1 21 1 21 1 21 1 21 1 21 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 20 1 21 1 20 1 21 1 21 1 21 1 21 1 21 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 20 1 21 1 20 1 21 1 21 1 21 1 21 1 21 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 20 1 21 1 20 1 21 1 21 1 21 1 21 1 21 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 	0	1	3 0 0 0 0 	2 1 0 1 2 
7 21 1 28 1 21 1 28 1 28 1 28 1 28 1 28 1 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 21 1 28 1 21 1 28 1 28 1 28 1 28 1 28 1 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 21 1 28 1 21 1 28 1 28 1 28 1 28 1 28 1 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 21 1 28 1 21 1 28 1 28 1 28 1 28 1 28 1 3 1 4 1 3 1 4 1 4 1 4 1 4 1 4 1 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 6 0 7 0 6 0 7 0 7 0 7 0 7 0 7 0 	0	1	3 0 0 0 0 	2 1 0 1 1 
8 23 1 30 0 23 1 30 0 30 0 30 0 30 0 30 0 23 1 30 0 23 1 30 0 30 0 30 0 30 0 30 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 27 1 32 0 27 1 32 0 32 0 32 0 32 0 32 0 27 1 32 0 27 1 32 0 32 0 32 0 32 0 32 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 23 1 30 0 23 1 30 0 30 0 30 0 30 0 30 0 23 1 30 0 23 1 30 0 30 0 30 0 30 0 30 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 27 1 32 0 27 1 32 0 32 0 32 0 32 0 32 0 27 1 32 0 27 1 32 0 32 0 32 0 32 0 32 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 	0	1	5 0 0 0 0 	2 1 1 1 0 
9 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 29 0 33 0 29 0 33 0 33 0 33 0 33 0 33 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 29 0 33 0 29 0 33 0 33 0 33 0 33 0 33 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 29 0 33 0 29 0 33 0 33 0 33 0 33 0 33 0 25 1 31 0 25 1 31 0 31 0 31 0 31 0 31 0 29 0 33 0 29 0 33 0 33 0 33 0 33 0 33 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 4 1 8 0 4 1 8 0 8 0 8 0 8 0 8 0 5 0 9 0 5 0 9 0 9 0 9 0 9 0 9 0 	0	2	4 5 0 0 0 	2 1 1 0 0 
