5 5 32 81
0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 	0	1	5 0 0 0 0 	4 3 2 1 0 
1 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 4 0 1 0 4 0 1 0 1 0 1 0 1 0 1 0 	0	2	4 5 0 0 0 	3 2 1 0 0 
2 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 9 0 10 0 9 0 10 0 10 0 10 0 10 0 10 0 11 0 2 0 11 0 2 0 2 0 2 0 2 0 2 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 9 0 10 0 9 0 10 0 10 0 10 0 10 0 10 0 11 0 2 0 11 0 2 0 2 0 2 0 2 0 2 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 9 0 10 0 9 0 10 0 10 0 10 0 10 0 10 0 11 0 2 0 11 0 2 0 2 0 2 0 2 0 2 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 9 0 10 0 9 0 10 0 10 0 10 0 10 0 10 0 11 0 2 0 11 0 2 0 2 0 2 0 2 0 2 0 	0	3	3 4 5 0 0 	2 1 0 0 0 
3 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 8 1 12 0 8 1 12 0 12 0 12 0 12 0 12 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 2 1 3 0 2 1 3 0 3 0 3 0 3 0 3 0 	0	1	5 0 0 0 0 	3 2 1 1 0 
4 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 11 1 2 1 11 1 2 1 2 1 2 1 2 1 2 1 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 	0	1	4 0 0 0 0 	3 2 1 0 1 
5 13 1 14 0 13 1 14 0 14 0 14 0 14 0 14 0 15 0 16 0 15 0 16 0 16 0 16 0 16 0 16 0 17 0 18 0 17 0 18 0 18 0 18 0 18 0 18 0 19 0 20 0 19 0 20 0 20 0 20 0 20 0 20 0 21 0 22 0 21 0 22 0 22 0 22 0 22 0 22 0 23 0 24 0 23 0 24 0 24 0 24 0 24 0 24 0 25 0 26 0 25 0 26 0 26 0 26 0 26 0 26 0 27 0 5 0 27 0 5 0 5 0 5 0 5 0 5 0 13 1 14 0 13 1 14 0 14 0 14 0 14 0 14 0 15 0 16 0 15 0 16 0 16 0 16 0 16 0 16 0 17 0 18 0 17 0 18 0 18 0 18 0 18 0 18 0 19 0 20 0 19 0 20 0 20 0 20 0 20 0 20 0 21 0 22 0 21 0 22 0 22 0 22 0 22 0 22 0 23 0 24 0 23 0 24 0 24 0 24 0 24 0 24 0 25 0 26 0 25 0 26 0 26 0 26 0 26 0 26 0 27 0 5 0 27 0 5 0 5 0 5 0 5 0 5 0 	0	4	2 3 4 5 0 	1 0 0 0 0 
6 16 1 28 0 16 1 28 0 28 0 28 0 28 0 28 0 16 1 28 0 16 1 28 0 28 0 28 0 28 0 28 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 24 1 30 0 24 1 30 0 30 0 30 0 30 0 30 0 24 1 30 0 24 1 30 0 30 0 30 0 30 0 30 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 16 1 28 0 16 1 28 0 28 0 28 0 28 0 28 0 16 1 28 0 16 1 28 0 28 0 28 0 28 0 28 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 24 1 30 0 24 1 30 0 30 0 30 0 30 0 30 0 24 1 30 0 24 1 30 0 30 0 30 0 30 0 30 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 	0	1	5 0 0 0 0 	2 1 1 1 0 
7 19 1 20 1 19 1 20 1 20 1 20 1 20 1 20 1 31 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 19 1 20 1 19 1 20 1 20 1 20 1 20 1 20 1 31 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 19 1 20 1 19 1 20 1 20 1 20 1 20 1 20 1 31 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 19 1 20 1 19 1 20 1 20 1 20 1 20 1 20 1 31 0 31 0 31 0 31 0 31 0 31 0 31 0 31 0 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 	0	1	4 0 0 0 0 	2 1 1 0 1 
8 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 31 0 32 0 31 0 32 0 32 0 32 0 32 0 32 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 31 0 32 0 31 0 32 0 32 0 32 0 32 0 32 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 31 0 32 0 31 0 32 0 32 0 32 0 32 0 32 0 20 1 29 0 20 1 29 0 29 0 29 0 29 0 29 0 31 0 32 0 31 0 32 0 32 0 32 0 32 0 32 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 5 1 6 0 5 1 6 0 6 0 6 0 6 0 6 0 7 0 8 0 7 0 8 0 8 0 8 0 8 0 8 0 	0	2	4 5 0 0 0 	2 1 1 0 0 
9 25 1 26 1 25 1 26 1 26 1 26 1 26 1 26 1 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 25 1 26 1 25 1 26 1 26 1 26 1 26 1 26 1 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 25 1 26 1 25 1 26 1 26 1 26 1 26 1 26 1 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 25 1 26 1 25 1 26 1 26 1 26 1 26 1 26 1 27 1 5 1 27 1 5 1 5 1 5 1 5 1 5 1 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 33 0 9 0 33 0 9 0 9 0 9 0 9 0 9 0 	0	1	3 0 0 0 0 	2 1 0 1 1 
